RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S.P.500,S.P..indust,S.P.div.yield,S.P.PE.ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST
0.003317517,0.003490509,0.002957862,-0.010309652,0.004987202,-0.009225547,-0.013927123,-0.016651964,-0.022216177,-0.034337364,-0.017514127,-0.012167892,-0.003648911,-0.005520219,-0.00757649,-0.011400234,-0.016347248,0.006444509,-1.1439,85,0.021857564,-0.000225841,0.00045979,-0.1,0.7,-0.040153634,-0.029642964,0.098800585,0.169626074,0.012966146,0.025497972,0.000388716,-0.001039955,-0.015726504,0.003579844,-0.00183369,-0.003452038,0.000715461,0.000797538,0.000754901,-7.62E-05,0.00034952,0.001066504,-0.000390876,40.4,0.1,40.9,7.263329617,5.267858159,5.66296048,6.261491684,6.042632834,7.156956365,5.105945474,5.455321115,6.180016654,5.993961427,-0.018656581,0.008628976,0.005614894,0.020662251,0.007481111,0.002661046,0.004824607,0.001449931,-0.000140456,0.009480733,0.010812355,0.001304511,-0.000414092,-0.000455313,0.025016558,0.02424733,-0.041464479,0.014280718,-0.29,-0.43,-0.27,-0.32,-0.55,-0.46,-0.26,-0.17,-0.16,-0.56,-1.36,-1.63,-1.35,-1.41,-1.22,-0.31,0.63,-0.048436198,-0.025014235,0.046426351,-0.007957491,-0.001755927,-0.000892433,-0.001781734,0.015420978,-0.010446066,-1.04E-05,-0.001692029,-0.001732349,-0.000723023,-7.28E-07,-0.002678174,0.001498424,0.000799605,-0.000824722,0.000807351,0.000192271,0.000488806,0.000382009,4.63E-05,0.003619887,0.004620112,-8.43E-06,0.005905569,-0.011751112,-0.0032702,-0.001828346
0.002187351,0.001621771,0.009580845,0.025067986,0.015523634,0.009195634,0.01165954,0.014618903,0.016747779,0.037065785,0.008836005,0.013224867,0.00627757,0.003934705,0.000738368,0.008685612,0.006995088,-0.012395668,0.5105,-36,-0.007289943,0.001603979,0.001556606,0,-0.4,-0.026506422,0.038514388,-0.097263305,-0.092611123,-0.103394298,-0.021003582,0.000471809,0.000873635,0.036767165,0.002442004,-0.000890274,-0.00054615,-0.001431435,0.000356901,0.002261291,0.001447564,0.002041491,0.000608921,0.004680457,40.4,-0.1,40.9,7.194436851,4.9698133,5.476463552,6.342121419,5.942799375,7.195937226,5.187385806,5.564520407,6.242223265,5.940171253,-0.011346885,-0.006352524,0.002259358,-0.020662251,-0.003488781,-0.000877263,0.007193545,-0.004993175,-0.023042432,-0.036869028,-0.004068231,0.001797578,-0.001572231,-0.000223216,0.043337659,0.04483554,-0.097591644,0.036335522,-0.25,-0.11,0.02,0.13,0.29,0.26,0.09,0.03,0.01,-0.42,-1.09,-1.25,-0.81,-0.9,-0.88,-0.03,0.89,0.019705071,0.007528701,-0.019929264,-0.011247951,-0.001765204,-0.003581748,-0.000901204,-0.025375616,0.052574195,-0.003218024,-0.00681997,-0.005233251,-4.47E-05,-0.003413699,-7.97E-07,-0.001532886,-0.00242098,-0.001639345,-0.003257332,-0.002268855,-0.001860356,-0.006628497,-0.000466458,-0.003633038,-0.006937035,-8.39E-06,-0.00096638,0.006087744,-0.002245357,0.000184314
0.002740261,0.002405489,-0.00189029,-0.007031093,-0.000977432,-0.003491781,-0.002670748,-0.004131527,-0.003714379,-0.001235348,-0.004697224,-0.004239543,-0.004467628,-0.001845325,-0.005108823,-0.002553473,0.017400758,0.007965376,-0.4207,-29,-0.012903132,-0.001789529,-0.002561605,0.1,0.1,0.039345176,-0.028367167,0.043583156,0.025284115,0.067324814,0.00447428,0.002300349,-0.001998003,0.002094868,-0.001314184,-0.002340747,-0.003465892,-0.000573148,0.003526461,-0.0010635,-0.002553696,-0.001031608,0.000912686,0.002110174,40.3,0,40.8,7.153833802,5.105945474,5.509388337,6.202535517,5.92157842,7.180831199,5.141663557,5.513428746,6.222576268,5.96870756,0.025177313,0.002315641,-0.001209294,0,-4.21E-06,-0.001311529,0.003476577,0.002788077,0.019897611,0.019477299,-0.003664204,-0.002014556,0.002333045,-0.000268064,0.002017582,0.000931908,0.02936933,-0.003786611,0.03,0.13,-0.15,0,0.04,0.08,0.08,0.05,0.03,-0.32,-1.27,-1.28,-0.8,-0.85,-0.83,-0.01,0.89,0.015595906,0.025021267,-0.014655054,0.005935742,0.008798187,0.013383747,0.006251202,0.035236898,0.024591115,0.00240674,0.023766531,0.002575579,0.0012743,0.004268763,0.000893256,-0.001515678,0.000802888,0.002453989,0.001624696,0.002115487,0.001170666,0.006565234,0.000389105,-3.26E-06,0.003073969,-0.000968491,-0.000555558,-0.003929098,0.002387036,-0.001459617
0.004761453,0.004897003,-0.000668015,-0.009701237,-0.011113247,-0.000651128,-0.003064303,-0.004631881,0.003004761,-0.017500936,0.010850364,-0.012887389,0.002210303,-0.003313551,0.005226264,-0.001672183,-0.005718152,-0.011962867,-0.3491,117,0.013445804,0.002151882,0.00193245,0,0.4,0.001243781,0.005537391,0.023256862,-0.019907758,0.075537906,0.077980142,0.00098688,-0.000125008,0.000149466,0.004498602,-0.001507664,-0.002561524,0.000143318,0.001302947,-0.000887115,-0.000267181,-0.002522817,-0.000152057,0.000332779,40.4,0,40.8,7.251344983,5.129898715,5.634789603,6.317164687,6.008813185,7.218909708,5.117993812,5.624017506,6.214608098,6.042632834,-0.035639607,-0.000555688,0.003808026,0.020662251,0.005093953,0.001090296,0.002136538,0.003383452,-0.004619376,-0.002090352,0.000385586,-0.003771528,0.000583786,-0.000649654,0.000287894,-0.002217855,0.035586566,-0.004411232,-0.18,-0.17,-0.11,-0.12,-0.23,-0.2,-0.18,-0.09,-0.1,-0.31,-1.2,-1.22,-0.85,-0.87,-0.83,0.08,0.97,-0.034011961,-0.019934752,0.01006688,-0.006701471,-2.77E-05,-0.001817354,-0.001788106,-0.010814723,-0.004389198,0.002389432,-0.006017491,0.010507905,-0.001370538,0.003398452,0.003568246,0.00224127,0.003999025,0.001622658,0.003233613,0.001660887,0.001190801,0.004927315,0.000366438,0.00089563,0.002289155,-3.69E-06,0.001040215,-0.041491957,0.000111025,0.015669328
0.000949862,0.000250861,0.0004825,0.00890399,0.008705764,0.00327347,0.0036911,0.003552879,0.004088839,0.006682708,0.003099782,0.006759217,0.002779725,-0.000932752,-0.00079907,0.002129499,0.00515498,0.004748735,-0.0376,-177,-0.036346673,0.00342378,0.002811126,0.1,-0.2,0.008971445,0.02135666,0.018505866,0.022532431,0.013835732,-0.075750487,0.00254111,0.000499938,0.004175994,0.003174309,-0.00050306,-0.001374949,0.000859476,0.003120164,0.000709755,0.000343505,-0.000114133,0.001215806,0.001330009,40.3,-0.1,40.7,7.208600338,5.18178355,5.739792912,6.228511004,5.872117789,7.203405521,5.129898715,5.59471138,6.192362489,6.033086222,0.063691693,0.011930927,0.004846843,-0.010331125,-0.005493392,-0.000813784,0.002172165,-0.002968347,0.005332193,0.006564164,-0.002884813,0.002019664,0.000121416,5.07E-05,-0.020943174,-0.019516046,0.102988184,-0.021042223,-0.29,-0.18,0.05,-0.13,-0.22,-0.16,-0.14,-0.03,0,-0.2,-0.86,-1.06,-0.78,-0.74,-0.68,0.34,1.26,-0.0069558,0.009292398,-0.009367157,-0.004435732,-0.003505676,-0.004435379,-0.002675785,0.005810177,-0.057451221,-0.000816859,-0.004214639,-0.006127697,0.001905854,-0.002562942,-1.27E-05,-2.01E-05,-0.003213443,-0.000827253,-0.0016325,-0.001707049,0.00045305,-0.005528648,-0.000557855,0.000888391,0.000739157,-0.000961073,-0.000793269,0.027249908,-0.005237423,-0.007084661
0.000753029,0.001415449,0.008259089,0.003299714,0.002581615,0.006049899,0.011924954,0.016056798,0.015787769,0.010174092,0.017860099,0.015235951,-0.000960925,-0.003615808,-0.010330746,0.000662335,0.114501159,-0.025927331,-0.1559,145,0.027607698,-0.001123893,-0.000695676,0,-0.1,0.008586376,-0.023869855,-0.030793697,-0.030607845,-0.031010237,0.053340196,0.000772101,-0.002502191,0.000297619,-0.010306472,-0.000279587,-0.000825878,0.000572574,0.001697813,-0.002130777,-0.000362592,-0.005424906,0.000151872,0.000996347,40,-0.1,40.5,7.13169851,4.836281907,5.552959585,6.079933195,6.063785209,7.25981961,5.129898715,5.451038454,6.265301213,6.202535517,0.021996882,0.017109264,-0.001813282,-0.010331126,0.004674614,-3.75E-05,0.002928965,0.004010905,0.01979669,0.018173737,-0.003769136,-0.000595387,-0.002309747,-0.000300412,0.024391453,0.024800539,-0.041024415,0.027305354,-0.1,-0.06,-0.06,-0.07,-0.05,-0.06,-0.03,-0.03,0.01,-0.16,-0.82,-1.03,-0.73,-0.7,-0.61,0.41,1.37,-0.031563404,0.001049372,0.015083433,-0.007207238,0.004335366,0.007035308,0.003568244,0.007581169,-0.025196124,-0.000807225,-0.005006958,0.003492689,-0.00329386,-6.45E-06,-1.26E-05,-2.00E-05,0.001582848,-1.05E-05,-1.04E-05,0.000709862,-0.004604309,0.002106818,0.001282331,-1.28E-05,0.001482281,0.003819527,-0.000491394,-0.023553624,0.004958135,-0.00058342
0.002450923,-0.000250507,0.004974176,-0.007841944,0.030847148,-0.006661479,-0.00985548,-0.017271147,-0.022147305,-0.057510597,-0.009497452,-0.012626517,-0.002839852,-0.003472762,0.015243663,-0.002107202,-0.101117697,0.039282474,-0.3779,-59,-0.017563762,0.010674012,0.010561026,0,0.2,-0.026610481,0.051016457,0.026553408,0.034531984,0.017174505,0.016196947,0.003311428,0.00137698,0.005637997,0.021061257,-0.004708793,-0.010056827,0.003571177,0.003856514,0.008628181,0.002021204,0.014393984,0.000151849,0.004195888,40.3,0.5,40.5,7.346655163,5.049856007,5.80814249,6.354370041,6.188264123,7.466227556,5.262690189,6.135564891,6.486160789,6.079933195,-0.079802987,0.00670507,0.002119255,0,-0.00317791,-0.001583201,-0.004899805,-0.001052654,-0.026137733,-0.030875236,0.000321225,-0.001673081,-4.48E-05,-0.001080527,-0.025067755,-0.019924108,0.106937568,-0.028717113,-0.22,-0.19,0.01,0.13,0.2,0.37,0.37,0.13,0.12,-0.13,-0.59,-0.68,-0.31,-0.11,-0.02,0.76,1.71,-0.033119258,0.008985504,0.033688563,0.009171624,0.012789438,0.016324521,0.011496286,-0.000231785,0.056902884,0.006284247,0.002502433,0.017234965,0.001898255,0.0125513,-0.001776177,-0.000758062,0.003929031,0.008015269,0.006369301,0.004659309,0.005265726,0.016364642,-0.000503272,0.001763467,-0.001546514,-0.001922055,-0.000293261,0.025508069,-0.007876057,0.009007045
0.002998336,0.003427961,-0.005066183,0.014748483,-0.007770269,0.009756297,0.009772639,0.01327014,0.012861229,0.06013773,-0.004093045,0.018824736,0.009735502,0.011011734,0.009070862,0.014274802,-0.095979248,0.015361126,0.9656,-199,-0.019540878,-0.000977964,-0.000184765,-0.1,-0.2,0.010605215,-0.01202805,-0.044902547,-0.053632155,-0.034649135,-0.007646892,0.002177175,0.003704247,0.00206917,-0.001107215,0.005379671,0.010423968,-0.002427012,0.001746992,-0.001057921,-0.001887602,-0.002453952,0.001820389,0.001431403,40.2,0,40.6,7.270312886,5.375278408,5.605802066,6.326149473,5.966146739,7.192182059,5.209486153,5.638354669,6.120297419,6.01615716,0.026000281,-0.000989529,0.000819547,-0.020662252,0.000240748,-0.000617847,0,-0.003104688,-0.040890439,-0.053808415,0.004155567,0.003736644,-0.004258169,-0.001270849,-0.028402017,-0.024544766,0.121636412,-0.023275239,0.01,0.04,0.1,0.15,0.19,0.3,0.26,0.23,0.2,-0.1,-0.5,-0.54,-0.13,0.18,0.23,0.98,1.9,-0.019698514,0.004894134,0.026829202,0.020688937,-0.019718463,-0.025955941,-0.021227469,-0.014172112,-0.033865842,-0.005542436,0.016528606,-0.018145968,-4.97E-05,-0.010937194,-0.000884562,0.000721928,-0.004760523,-0.00646944,-0.005618053,-0.00316411,0.001634793,-0.011758937,-0.000534702,0.001735325,-0.003019393,0.008486492,-0.002381737,-0.011340224,0.000203033,0.000570974
0.000856974,0.000734085,0.003361965,0.005810422,0.003820974,0.004881531,0.007599717,0.008769641,0.006522913,0.018639985,0.002036054,0.017052812,0.001627314,0.012121705,-0.006953865,0.004981285,0.054676895,-0.049913222,0.212,-18,0.002605319,0.000723626,0.001208754,-0.1,0.1,-0.005288549,0.016799051,-0.014174053,-0.045078054,0.020619287,-0.037107107,0.001907988,-0.001996092,-0.000147656,-0.004441162,-0.001398171,-0.002020945,-0.000428908,0.003006114,0.000220493,-0.000992897,0.000181421,0.000606061,0.006416079,40.3,0,40.6,7.161622003,4.941642423,5.583496309,6.234410726,5.92157842,7.127693699,5.010635294,5.521460918,6.12905021,5.958424693,0.060018088,0.012741765,0.002186247,-0.010331126,0.000862299,-0.000485307,-0.001289179,0.005977969,0.038855565,0.043134355,0.001637613,-0.002596698,0.00117655,-0.000787123,0.023950555,0.027433723,-0.053835469,0.031244803,0.04,0.14,0.16,0.15,0.24,0.18,0.12,0.15,0.07,0,-0.38,-0.43,0.07,0.32,0.31,1.09,1.93,0.016926967,0.050947233,-0.043131422,-0.01388619,-7.23E-07,-0.001721151,0.008833194,-0.016982417,0.080320696,0.000762649,-0.002716667,-0.000855064,0.000582884,-0.002495476,-0.001764447,0.001443594,0.002334809,-0.001607571,-1.57E-05,-0.000626337,-0.005637079,-0.004888161,0.00233755,-0.002677804,-0.000752713,-0.005719019,-7.17E-05,0.012725189,0.001491704,-0.01179568
0.006239895,0.006203476,0.001923906,-0.011590872,-0.007334765,-0.00152078,-0.003705218,-0.003887805,-0.003459847,-0.022212506,0.003400931,-0.003839418,0.00109641,-0.000310869,0.002553161,-0.003033529,0.021049026,0.00180194,-0.4405,-71,-0.029961242,-0.001208988,-0.002948901,0.2,0.1,0.019460074,0.032774469,0.0332502,0.046454517,0.018663061,0.046829406,0.000401218,-0.002375546,0.002948985,-0.00688567,-0.001288047,-0.001932901,-0.000286041,0.001178922,0.000528984,0.000267415,0.000748014,0.001362295,0.004526745,40,-0.4,40.5,7.129297549,4.852030264,5.66296048,6.163314804,5.877735782,7.035268599,4.779123493,5.484796933,6.059123196,5.85220248,-0.055662814,0.004213437,0.003847891,0.030993378,0.001471763,0.000175749,0.001289179,0.003010556,0.028949875,0.050712823,0.001017052,5.98E-05,-0.00185251,-0.001440561,-0.000827619,0.003720318,0.037277417,0.013286986,-0.02,0.02,-0.13,-0.01,0.05,0.17,0.2,0.09,0.09,0.04,-0.49,-0.42,0.14,0.51,0.53,1.2,2.04,-0.017801063,0.033043086,0.00778739,-0.013566182,-7.24E-07,0.001712309,0.00088378,-0.007054512,0.012398468,-0.00234645,-0.012225984,0.00255138,0.000569297,-0.000828842,-7.79E-07,-0.001488745,-0.00236177,-0.000800889,-0.001587876,-0.001671451,0.000567896,-0.001792102,-0.002127749,-0.006151538,-0.002245229,-0.007494165,2.15E-05,0.005397342,0.002888404,0.002992269
-0.00120617,-0.001488834,-0.00073248,0.008092652,-0.002018137,0.002131241,0.002083257,0.002093199,-0.001411242,0.007883902,-0.004750597,0.012289902,0.00218745,0.006022103,-0.003129805,0.002037047,0.008387313,-0.028191127,-0.0156,-100,-0.009639092,0.001940034,0.002512575,0,-0.1,-0.047613127,0.044151315,0.027948792,0.058761896,-0.007733991,-0.018131599,0.001375685,-0.003259918,0.005432801,-0.006369448,-0.002693453,-0.002675402,-0.00272148,0.002667864,-0.000837687,-0.00110833,-0.001844601,0.000604869,0.012007933,40.1,0.4,40.6,7.100027167,4.859812404,5.556828062,6.192362489,5.814130532,6.972606251,4.836281907,5.38907173,6.01615716,5.743003188,0.032655835,0.004900999,0.006746675,-0.010331126,-0.008082642,-0.003910813,-0.001853718,-0.008098992,-0.066597433,-0.072690103,-0.00560145,0.002512768,-0.000571219,-0.000635194,0.035068887,0.037270154,-0.08325135,0.048975403,-0.08,-0.05,-0.03,-0.08,-0.08,-0.03,-0.03,0.01,0.11,0.07,-0.44,-0.42,0.14,0.56,0.58,1.29,2.23,-0.045975617,-0.028254435,0.02425751,0.00906454,0.001702852,0.003442342,-0.001769912,0.026987435,-0.057817372,-0.00077971,-0.003226459,-0.005104939,-0.000688046,-0.000826788,0.000883002,-0.00074397,-0.001562485,-0.000795211,-0.000790809,0.000154782,0.000818555,0.000193529,-1.24E-05,0.005264702,0.002991215,0.007473163,-0.005779241,-0.001744689,0.002278579,-0.000598952
0.001517428,0.001051172,0.003164126,0.002581537,0.008811669,0.00320617,0.004580172,0.00610264,0.010093545,0.013125447,0.009022111,0.001218599,0.001561054,0.004770456,-0.004150968,0.002901539,0.015378417,0.032431725,0.0638,-54,0.006266878,-0.002545077,-0.001410971,-0.2,-0.1,0.010848862,-0.068866959,0.01473194,0.031910812,-0.00623055,0.019926807,0.000163863,-0.001633953,0.001170789,-0.003388557,-0.001180671,-0.001664202,-0.000430385,0.000662949,-0.000573559,0.001031933,-0.001256881,0.001661506,-0.002314629,40.2,0,40.7,7.070724107,4.691347882,5.455321115,6.28785856,5.690359454,7.010311867,4.804021045,5.424950017,6.042632834,5.823045895,-0.019924319,-0.000605318,-0.001498019,-0.010331126,0.008063483,0.004397022,-0.002099654,0.006854693,0.052748008,0.056638303,0.00449112,-0.001818056,0.005637214,-0.000543998,0.028539593,0.03228381,-0.060428063,0.040089609,0.11,-0.11,-0.01,-0.13,-0.22,-0.31,-0.28,-0.21,-0.19,-0.15,-0.56,-0.66,-0.19,0.14,0.19,0.97,1.93,0.003655797,-0.002264251,0.019423818,-0.001448226,-7.24E-07,-0.001721171,-0.001769912,-0.028434407,-0.004457949,0.004627238,0.00241773,0.005946972,-5.57E-05,0.004946424,-0.001768347,0.002872858,0.003869057,0.003147113,0.003911431,0.002167862,-0.003019064,0.005979521,0.001631294,-1.23E-05,-0.000750454,-0.001884779,0.00607983,-0.003594098,0.00940511,0.006362248
0.003247533,0.003714038,0.002043125,-0.005372215,0.003412039,-0.001294874,-0.002618254,-0.00345013,-0.007898192,-0.029231651,-0.000302641,0.00441559,0.000289667,-0.002469275,0.006468608,-0.00176796,-0.005972138,0.006879237,-0.3088,6,-0.029504923,0.001265395,-0.001455047,0.3,0.3,0.021972008,0.056003619,0.066017232,0.060920174,0.072320662,0.012613274,-0.000300436,-0.004328192,-0.0014637,-0.00548361,-0.00405863,-0.004265585,-0.003737785,0.000813547,-0.000441423,-0.000191018,-0.000303099,0.0006035,0.00021554,40.1,0,40.6,7.065613364,4.795790546,5.455321115,6.188264123,5.796057751,6.982862751,4.744932128,5.416100402,6.03068526,5.774551546,0.021056708,0.005943391,0.0063151,0.020662252,-0.004097644,-0.000729651,-0.001253817,-0.006018551,-0.020396282,-0.02654774,-0.00530971,0.0010297,-0.001178488,-0.00065373,-0.000999417,0.010079755,0.018986577,0.013406143,-0.14,-0.15,-0.11,-0.11,-0.16,-0.1,-0.01,-0.02,-0.02,-0.16,-0.53,-0.63,-0.21,0.18,0.32,1.09,2.05,-0.023142937,-0.030763302,0.056547548,-0.013734121,0.00169707,0.002576214,0.00088378,0.028515393,0.026182192,-0.001569323,-0.001611604,-1.80E-05,0.001169869,-0.001662349,0.003536694,-0.000758121,-0.000798199,-0.000805029,-0.00080721,-0.001945665,0.004036974,-0.002589941,-0.002953326,-0.000882126,-0.000747103,-0.00093841,-0.000804804,0.013693046,0.00777263,-0.008078929
-0.006425084,-0.006753776,0.000309753,0.01000855,0.004921694,0.003281936,0.001399017,0.002117817,0.003041601,-0.001095039,0.004532288,0.005291799,0.00553697,0.005997413,-0.000322439,0.003229714,-0.008602686,0.027966543,0.1105,-165,-0.045296529,0.002049881,-6.73E-05,0.2,0.3,0.030272913,0.00623055,0.046490384,0.035987633,0.059255696,0.045931534,-0.001886612,-0.00413555,-0.003815678,-0.007613284,-0.003111478,-0.004937362,-0.000288101,-0.001267096,-0.001590739,0.00082112,-0.002564863,0.000603136,-0.005565025,40.1,-0.1,40.5,7.016609684,4.804021045,5.493061443,6.063785209,5.768320996,6.974478911,4.744932128,5.402677382,6.01615716,5.774551546,-0.028023828,-0.002428477,0.005523056,-0.020662252,0.005282914,0.002057546,-0.002999354,0.007018837,0.000574326,-0.004275352,0.003256231,-0.004629247,-0.001787108,-0.00021704,-0.084824558,-0.085731065,0.305454913,-0.077856371,-0.02,-0.11,-0.17,-0.14,-0.16,0.11,0.28,0.17,0.21,-0.25,-0.68,-0.75,-0.35,0.31,0.62,1.28,2.28,-0.062835481,-0.010648316,0.049321521,-0.010600499,0.008418175,0.011052617,0.011468241,0.085926745,0.027962086,0.003785489,0.002412546,0.014166831,-7.34E-05,0.006503931,-3.12E-06,0.001390647,0.004562358,0.004653938,0.003069424,0.004163052,-0.00135128,0.008605261,0.003404857,-0.003485082,-0.002983406,-0.003704564,0.003841197,-0.015731375,-0.016505598,-0.001583647
-0.000487592,-0.001655278,-0.000473778,-0.018557572,0.00329996,0.001264405,0.003784922,0.005345815,0.00779954,0.004584185,0.008977688,0.002178408,-0.001770116,-0.002583476,-0.002720252,-0.0004823,0.047868434,-0.006104858,-0.1834,-155,-0.034679361,-0.000778142,-0.00234277,0.2,0.2,-0.012121361,0.051869881,0.053313654,0.041323579,0.067530616,0.025057527,-0.000885291,-0.003261402,0.001469292,-0.007094268,-0.00226899,-0.003648785,-0.000144082,-0.000232669,-0.000796319,-0.002331449,-0.001049087,-0.000904841,-0.001084187,40.1,0,40.5,7.012115294,4.663439094,5.493061443,6.077642243,5.783825182,6.883462586,4.727387819,5.379897354,5.92157842,5.609471795,0.008454344,0.00586123,0.004089644,0.010331126,-0.001387371,-0.001533567,-0.00292695,-0.000619607,0.015276165,0.023421274,-0.002129091,-0.001213922,0.000562109,-0.000782105,-0.047489423,-0.047075835,0.191244052,-0.041404448,0.07,0.08,-0.09,-0.06,-0.02,0.07,0.14,0.15,0.23,-0.24,-0.84,-0.88,-0.44,0.31,0.69,1.36,2.44,-0.000535475,-0.063122425,-0.011585286,0.011723464,0.001539426,0.001484807,0.005084007,-0.04304596,-0.000286667,-0.001578166,0.004790366,0.002105755,-0.001878855,0.000708658,-0.001765226,-0.00358791,-0.000839231,-7.29E-05,-0.000825529,-0.0005117,0.001008002,0.002078642,-0.001923416,0.006083571,0.008194803,0.006465678,-0.00087856,0.020643949,0.002620324,0.000877379
-0.00830553,-0.010167331,-0.005592938,-0.004297836,0.0036489,-0.007543676,-0.009508889,-0.01118317,-0.01512894,-0.033859905,-0.008557962,-0.005336526,-0.005170049,-0.012908085,-0.001175296,-0.00819528,-0.030547518,-0.027446482,-0.8006,-192,-0.032130496,0.000817827,0.00010124,0,-0.2,0.020221,0.017536984,-0.003546103,-0.003287674,-0.003848626,0.076326322,-0.001397982,-0.004166318,-0.003088011,-0.012196454,-0.001818906,-0.002252042,-0.001153403,-0.000640119,-0.000752662,-0.001915086,-0.000837018,-0.00075466,0.00032538,39.8,-0.1,40.4,6.921658184,4.94875989,5.442417711,5.958424693,5.541263545,6.829793738,4.727387819,5.267858159,5.888877958,5.549076085,0.01757531,0.006946356,0.002412546,0,-0.005867404,-0.002435889,-0.005306568,-0.00570924,-0.018274865,-0.020114911,-0.001633994,0.002158819,0.002440258,0.000456297,-0.026634829,-0.032190948,0.129556422,-0.020238232,-0.09,0.02,-0.19,-0.16,-0.21,-0.18,-0.17,-0.03,0.1,-0.13,-0.94,-0.95,-0.56,0.22,0.61,1.42,2.63,-0.019392581,-0.066058065,0.034617836,0.001466592,-0.002612465,-0.002691118,-0.001943774,0.035979735,-0.027538808,-4.61E-05,-0.007202912,-0.00120772,0.001750831,-0.000109036,0.00352113,-1.26E-05,-0.001569508,-7.17E-05,-4.76E-05,-0.00040952,0.00176769,-0.003088304,0.000256154,-0.00261659,-0.005214716,-3.05E-05,-0.004128464,-0.008644809,-0.002872398,-0.002770594
-2.58E-05,-0.000548136,-0.000916859,-0.011891607,-0.002785347,-0.011760638,-0.011504715,-0.01441029,-0.0101462,-0.054585148,0.004836684,-0.023535019,-0.012069968,-0.018865035,0.000305548,-0.011044854,-0.031539731,-0.018590716,-1.0119,-259,-0.052671866,0.000595085,-0.001942224,0.3,0.2,0.027988276,0.020078527,0.080725628,0.091210379,0.068307118,0.049321923,-0.001409095,-0.008127344,0.000736106,-0.007625416,-0.008513121,-0.011526961,-0.003902585,0.000419033,-0.001063547,-0.001515515,-0.001104413,-0.001511031,0.000379476,39.9,0,40.2,7.043159916,5.049856007,5.521460918,6.171700597,5.560681631,6.84694314,4.682131227,5.308267697,5.934894196,5.533389489,-0.097129352,-0.00655643,0.002489628,0.020662252,0.003045492,-0.000431093,-0.001269581,0.001440356,0.023666185,0.023455651,0.005647741,-0.000746733,-0.00501941,-0.000568179,0.0262543,0.022866746,-0.073162432,0.036070136,-0.3,-0.07,-0.11,-0.13,-0.24,-0.31,-0.33,-0.23,-0.12,0.1,-0.75,-0.78,-0.5,0.21,0.58,1.49,2.81,-0.019616968,-0.002901012,0.009514625,0.003012699,-0.004166921,-0.00585974,-0.011170235,-0.148533852,-0.069304538,-0.004523137,0,-0.015320214,-7.00E-05,-0.008799066,-0.00352113,0.000691014,-0.003781184,-0.005383617,-0.004592377,-0.004454404,-0.003887077,-0.011087958,-0.001717137,-0.00259628,0.001480931,-0.009179385,-0.001800806,-0.044774492,-0.003026973,0.001862169
